id,url,title,subtitle,claps,responses,reading_time,publication,date
1257,https://towardsdatascience.com/are-you-still-using-the-elbow-method-5d271b3063bd,Are You Still Using the Elbow Method?,The Elbow method is the most popular way to find the number of clusters for k-means. But there are much better alternatives,585,10,7,Towards Data Science,03-02-2023
1258,https://towardsdatascience.com/understanding-causal-trees-920177462149,Understanding Causal Trees,"<em class=""markup--em markup--h4-em"">How to use regression trees to estimate</em>",,0,15,Towards Data Science,03-02-2023
1259,https://towardsdatascience.com/dear-data-scientist-be-organized-969ef0fdeb5e,"Dear Data Scientist, Be Organized!",A quick guide to improve your organizational skills and…,305,1,8,Towards Data Science,03-02-2023
1260,https://towardsdatascience.com/back-to-basics-part-uno-linear-regression-cost-function-and-gradient-descent-590dcb3eee46,"Back To Basics, Part Uno: Linear Regression and Cost Function",An illustrated guide on essential…,281,3,7,Towards Data Science,03-02-2023
1261,https://towardsdatascience.com/two-first-serves-analyzing-atp-service-data-from-2000-2020-b5cfcdb4901a,Two First Serves: Analyzing ATP Service Data from 2000–2020,Which players on the tour should get rid…,88,2,7,Towards Data Science,03-02-2023
1262,https://towardsdatascience.com/fine-tuning-sentence-transformers-with-mnr-loss-cd6a26685b81,Fine-Tuning Sentence Transformers with MNR Loss,,,0,8,Towards Data Science,03-02-2023
1263,https://towardsdatascience.com/these-7-programming-habits-are-making-you-a-less-productive-data-scientist-6d9767fd8ff3,These 7 Programming Habits Are Making You a Less Productive Data Scientist,Fixing these habits can…,202,2,9,Towards Data Science,03-02-2023
1264,https://towardsdatascience.com/how-prejudice-creeps-into-ai-systems-3673646ae8e3,How Prejudice Creeps into AI Systems,Where do AI biases actually originate from?,102,2,4,Towards Data Science,03-02-2023
1265,https://towardsdatascience.com/uncovering-the-pioneering-journey-of-word2vec-and-the-state-of-ai-science-an-in-depth-interview-fbca93d8f4ff,Uncovering the Pioneering Journey of Word2Vec and the State of AI science — an in-depth interview,,28,0,19,Towards Data Science,03-02-2023
1266,https://towardsdatascience.com/building-a-las-file-data-explorer-app-with-streamlit-347289e0d000,Building a LAS File Data Explorer App with Streamlit,Exploring Log ASCII Standard files using Python…,20,0,14,Towards Data Science,03-02-2023
1267,https://towardsdatascience.com/how-to-survive-the-data-explosion-when-adopting-a-modern-data-stack-15ff12ec86c1,"<strong class=""markup--strong markup--h3-strong"">How to survive the data explosion when adopting a modern data stack</strong>",Sifting through the data from…,18,0,6,Towards Data Science,03-02-2023
1268,https://towardsdatascience.com/four-steps-to-remove-analytics-waste-550f65f9a9e0,Four Steps to Remove Analytics Waste,Accelerate Decision Making by Removing Analytics Waste,36,1,7,Towards Data Science,03-02-2023
1269,https://uxdesign.cc/the-strategy-house-how-to-define-a-design-teams-mission-8afc91bab066,The strategy house: how to define a design team’s mission,,83,2,6,UX Collective,03-02-2023
1270,https://medium.com/swlh/10-chrome-extensions-to-10x-your-productivity-859919d185cf,10 Chrome Extensions to 10x Your Productivity,Google Chrome extensions for people who want to get…,116,4,5,The Startup,03-02-2023
1271,https://medium.com/swlh/the-6-undeniable-truths-of-writing-on-the-internet-6cc97a71e861,The 6 Undeniable Truths Of Writing on the Internet,The way to play long enough to be heard,1400,21,4,The Startup,03-02-2023
1272,https://medium.com/swlh/did-you-know-you-have-to-be-successful-before-you-get-support-caaa2c79d00e,Did You Know You Have To Be Successful *Before* You Get Support?,"And yes, that doesn’t seem right to…",281,4,7,The Startup,03-02-2023
1273,https://medium.com/swlh/3-crucial-questions-you-cant-afford-to-not-ask-yourself-as-a-startup-4e64bafbc522,3 Crucial Questions You Can’t Afford to Not Ask Yourself as a Startup,"From time to time, sit back and…",863,13,4,The Startup,03-02-2023
1274,https://medium.com/swlh/how-your-willingness-to-fail-determines-your-success-in-the-freelancing-world-187bbd4ee2ff,How Your Willingness to Fail Determines Your Success in the Freelancing World,What I've learned after…,154,3,5,The Startup,03-02-2023
1275,https://medium.com/swlh/the-danger-of-pretend-work-how-to-identify-and-stop-wasting-time-6c6d1b2e48a9,The Danger of Pretend Work: How to Identify and Stop Wasting Time,Kill your distractors. It’s extreme…,137,2,5,The Startup,03-02-2023
1276,https://writingcooperative.com/sharpen-your-fiction-by-learning-from-ais-biggest-mistakes-2a4abf3eb62,Sharpen Your Fiction by Learning from AI’s Biggest Mistakes,You have something AI doesn’t: you,132,3,9,The Writing Cooperative,03-02-2023
1277,https://writingcooperative.com/help-my-protagonist-is-just-like-me-f72d71f520f0,Help! My Protagonist Is Just Like Me!,The self can be an excellent muse in moderation,591,5,4,The Writing Cooperative,03-02-2023
1278,https://writingcooperative.com/how-to-fall-in-love-with-editing-and-stop-sabotaging-your-writing-success-fc7b0187e827,How to Fall in Love with Editing and Stop Sabotaging Your Writing Success,Polishing your draft doesn’t…,505,6,5,The Writing Cooperative,03-02-2023
1279,https://writingcooperative.com/promote-your-book-or-project-for-free-in-your-local-paper-or-blog-37b3a729f367,Promote Your Book (or Project) for Free in Your Local Paper or Blog,DIY marketing for independent…,1200,14,6,The Writing Cooperative,03-02-2023
1280,https://towardsdatascience.com/how-i-built-a-lo-fi-music-web-player-with-ai-generated-tracks-36f3915e39f8,How I Built a Lo-fi Music Web Player with AI-Generated Tracks,Made with Tone.js and LSTM Model,551,12,11,Towards Data Science,12-01-2023
1281,https://towardsdatascience.com/best-free-courses-and-resources-to-learn-reinforcement-learning-ed6633608cb2,"<strong class=""markup--strong markup--h3-strong"">The Best Resources to Learn Reinforcement Learning</strong>","Explore some of the best (mostly free) tutorials, courses, books, and more on this ever-evolving field",130,3,18,Towards Data Science,12-01-2023
1282,https://towardsdatascience.com/essential-readings-in-machine-learning-250980e30585,Essential Readings in Machine Learning,Our weekly selection of must-read Editors’ Picks and original…,299,1,3,Towards Data Science,12-01-2023
1283,https://towardsdatascience.com/multivariate-analysis-going-beyond-one-variable-at-a-time-5d341bd4daca,Multivariate Analysis — Going Beyond One Variable At A Time,Multivariate analysis and visualization in…,92,2,9,Towards Data Science,12-01-2023
1284,https://towardsdatascience.com/create-local-dbt-project-e12c31bd3992,Create a Local dbt Project,How to create a local dbt project with dummy data for testing purposes with…,43,1,7,Towards Data Science,12-01-2023
1285,https://towardsdatascience.com/5-mistakes-every-data-scientist-should-avoid-7e3523f6a9ec,5 Mistakes Every Data Scientist Should Avoid,Elevate Your Data Science Game by Avoiding These Pitfalls,45,2,7,Towards Data Science,12-01-2023
1286,https://towardsdatascience.com/introduction-to-forecasting-ensembles-f63877a2498,"<strong class=""markup--strong markup--h3-strong"">Introduction to Forecasting Ensembles</strong>","<strong class=""markup--strong markup--h4-strong"">A cheap trick to boost forecasting performance</strong>",100,5,5,Towards Data Science,12-01-2023
1287,https://towardsdatascience.com/overcoming-some-of-the-worst-parts-of-being-a-data-scientist-3237d20f356f,Overcoming Some of the Worst Parts of Being a Data Scientist,,23,1,13,Towards Data Science,12-01-2023
1288,https://towardsdatascience.com/constraint-programming-explained-2882dc3ad9df,Constraint Programming Explained,The core of a constraint programming solver and the relationship with…,66,1,9,Towards Data Science,12-01-2023
1289,https://towardsdatascience.com/how-to-perform-image-segmentation-with-thresholding-using-opencv-b2a78abb07ac,How to Perform Image Segmentation with Thresholding Using OpenCV,"Simple, Otsu, and Adaptive…",62,0,6,Towards Data Science,12-01-2023
1290,https://towardsdatascience.com/a-quick-guide-to-beautiful-scatter-plots-in-python-75625ae67396,A Quick Guide to Beautiful Scatter Plots in Python,Visualizing worldwide Life Expectancy vs GPD per…,26,0,10,Towards Data Science,12-01-2023
1291,https://towardsdatascience.com/50-000-more-retail-store-closures-on-the-horizon-embracing-a-data-driven-approach-cd016c2174a1,"50,000 More Retail Store Closures on the Horizon: Embracing a Data-Driven Approach",,241,5,7,Towards Data Science,12-01-2023
1292,https://towardsdatascience.com/driving-operational-successes-through-careful-metric-design-ca55e3f84dad,Driving Operational Successes through Careful Metric Design,The art of translating a strategy into…,97,2,11,Towards Data Science,12-01-2023
1293,https://towardsdatascience.com/training-sentence-transformers-with-softmax-loss-c114e74e1583,Training Sentence Transformers with Softmax Loss,,,0,9,Towards Data Science,12-01-2023
1294,https://towardsdatascience.com/single-python-package-to-cover-99-of-your-path-needs-babdaf30a1a0,Single Python package to cover 99% of your Path needs,Pathlib: the library you have always dreamed of,471,2,5,Towards Data Science,12-01-2023
1295,https://towardsdatascience.com/simple-ways-to-create-synthetic-dataset-in-python-76a8e9a2f35c,Simple ways to create synthetic dataset in Python,,221,1,7,Towards Data Science,12-01-2023
1296,https://towardsdatascience.com/creating-custom-loss-functions-in-tensorflow-understanding-the-theory-and-practicalities-383a19e387d6,Creating Custom Loss Functions in TensorFlow: Understanding the Theory and Practicalities,,4,0,7,Towards Data Science,12-01-2023
1297,https://towardsdatascience.com/why-wgans-beat-gans-a-journey-from-kl-divergence-to-wasserstein-loss-9ee5faf10b48,Why WGANs beat GANs: A journey from KL divergence to Wasserstein loss,Wasserstein distance helps WGANs…,16,0,7,Towards Data Science,12-01-2023
1298,https://towardsdatascience.com/character-encoding-in-nlp-the-role-of-ascii-and-unicode-9349b4fe3cee,Character Encoding in NLP: The Role of ASCII and Unicode,A closer look at the technicalities and…,24,1,7,Towards Data Science,12-01-2023
1299,https://towardsdatascience.com/how-to-price-an-ai-project-in-2023-7ffa627dd32f,How to Price an AI Project in 2023,What’s new and what stayed the same 6 years after my 2017 article…,59,1,11,Towards Data Science,12-01-2023
1300,https://towardsdatascience.com/c%E1%B5%A5-topic-coherence-explained-fc70e2a85227,Cᵥ Topic Coherence Explained,Understanding the metric that correlates the highest with humans,22,2,7,Towards Data Science,12-01-2023
1301,https://towardsdatascience.com/python-ord-and-chr-functions-explained-dcb39944c480,Python ord() and chr() Functions Explained,In this article we will explore how to use the Python ,58,3,3,Towards Data Science,12-01-2023
1302,https://uxdesign.cc/how-to-break-your-design-system-without-creating-chaos-d3b33f84d0c0,How to break your design system without creating chaos,The art of deliberately disobeying design system conventions,446,0,5,UX Collective,12-01-2023
1303,https://uxdesign.cc/artistry-vs-the-algorithm-bfb86c757692,Artistry vs the Algorithm,,205,0,6,UX Collective,12-01-2023
1304,https://medium.com/swlh/i-was-scammed-on-amazon-and-it-was-a-masterclass-in-understanding-consumer-buying-habits-21f560148e46,"<strong class=""markup--strong markup--h3-strong"">I Was Scammed on Amazon, and it Was a Masterclass in Understanding Consumer Buying Habits</strong>",,2300,42,6,The Startup,12-01-2023
1305,https://medium.com/swlh/successful-young-entrepreneurs-are-mostly-a-big-scam-edec26305367,Successful “Young Entrepreneurs” are Mostly a Big Scam,The reality behind the myth of the wealthy…,1000,16,5,The Startup,12-01-2023
1306,https://medium.com/swlh/write-280-characters-and-make-10-000-month-in-39-weeks-step-by-step-d438936292e2,"Write 280 Characters and Make $10,000/Month in 39 Weeks (Step-by Step)",Switch from any profession and…,546,10,5,The Startup,12-01-2023
1307,https://medium.com/swlh/how-to-use-the-momentum-of-a-legacy-category-to-your-advantage-25abbc2753bc,How To Use The Momentum Of A Legacy Category To Your Advantage,,544,5,3,The Startup,12-01-2023
1308,https://medium.com/swlh/lastpass-got-hacked-heres-a-cool-free-alternative-password-manager-you-can-use-9c07c52377f0,"<strong class=""markup--strong markup--h3-strong"">Lastpass Got Hacked. Here’s A Cool (&amp; Free) Alternative Password Manager You Can Use.</strong>",,365,1,8,The Startup,12-01-2023
1309,https://medium.com/swlh/how-average-nothing-is-special-about-me-people-become-successful-online-creators-cf9b9cc448f5,How Average “Nothing is Special About Me” People Become Successful Online Creators,,294,3,6,The Startup,12-01-2023
1310,https://medium.com/swlh/10-crucial-missteps-to-avoid-when-growing-your-business-online-a91c1395b402,10 Crucial Missteps to Avoid When Growing Your Business Online,Learn from the mistakes of others,225,0,7,The Startup,12-01-2023
1311,https://writingcooperative.com/the-thing-more-valuable-than-an-advanced-degree-for-a-writer-or-freelancer-26bcabbb8833,The Thing More Valuable Than An Advanced Degree For A Writer Or Freelancer,What you can do to land…,231,6,5,The Writing Cooperative,12-01-2023
1312,https://writingcooperative.com/how-to-stop-plancrastinating-and-actually-start-writing-37ded68ac431,How to Stop ‘Plancrastinating’ and Actually Start Writing,Busy work isn’t writing,196,5,7,The Writing Cooperative,12-01-2023
1313,https://writingcooperative.com/dont-worry-if-your-literary-fiction-doesn-t-always-sound-literary-e7102d4df702,Don’t Worry if Your Literary Fiction Doesn’t Always Sound ‘Literary’,Snootiness will get you…,173,4,6,The Writing Cooperative,12-01-2023
1314,https://towardsdatascience.com/a-new-way-to-predict-probability-distributions-e7258349f464,A New Way to Predict Probability Distributions,Exploring multi-quantile regression with Catboost,576,11,10,Towards Data Science,14-02-2023
